frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,transfer_command_buffer_ms,item_pool_initialization_ms,item_visual_capture_ms,item_transform_presentation_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,wait_for_job_group_ms
807,1.297459,1.351304,1.288800,1.201200,1148.000000,644216683.000000,1140539392.000000,252489728.000000,1274814464.000000,0.001000,0.000000,0.000000,0.000000,0.018300,0.000000,0.035400,0.000000,0.000000,0.000000,0.005300,0.000000
808,1.300980,3.581994,3.626600,3.486700,1148.000000,644224905.000000,1140539392.000000,252489728.000000,1274814464.000000,2.990900,0.061700,0.022800,2.843500,0.012900,0.026700,0.010400,0.000700,0.000600,0.017900,0.006900,0.000000
809,1.302144,1.210204,1.218300,1.124600,1148.000000,644222195.000000,1140539392.000000,252489728.000000,1274814464.000000,0.000700,0.000000,0.000000,0.000000,0.011200,0.000000,0.073900,0.000000,0.000000,0.000000,0.003100,0.000000
810,1.303332,1.208595,1.212100,1.129500,1148.000000,644222219.000000,1140539392.000000,252489728.000000,1274814464.000000,0.000800,0.000000,0.000000,0.000000,0.008900,0.000000,0.070200,0.000000,0.000000,0.000000,0.002900,0.000000
811,1.304793,1.417404,1.403400,1.321600,1148.000000,644226339.000000,1140539392.000000,252489728.000000,1274814464.000000,0.000700,0.000000,0.000000,0.000000,0.006600,0.000000,0.124500,0.000000,0.000000,0.000000,0.002700,0.000000
812,1.306114,1.338400,1.343300,1.252800,1148.000000,644221283.000000,1140539392.000000,252489728.000000,1274814464.000000,0.000700,0.000000,0.000000,0.000000,0.009000,0.000000,0.117500,0.000000,0.000000,0.000000,0.003200,0.000000
813,1.307364,1.270798,1.271000,1.189600,1148.000000,644221307.000000,1140539392.000000,252489728.000000,1274814464.000000,0.000700,0.000000,0.000000,0.000000,0.009400,0.000000,0.076900,0.000000,0.000000,0.000000,0.002900,0.000000
814,1.308789,1.400099,1.392200,1.310900,1148.000000,644221755.000000,1140539392.000000,252489728.000000,1274814464.000000,0.000700,0.000000,0.000000,0.000000,0.007100,0.000000,0.123400,0.000000,0.000000,0.000000,0.002900,0.000000
815,1.310241,1.441305,1.422500,1.335100,1148.000000,644221363.000000,1140539392.000000,252489728.000000,1274814464.000000,0.000700,0.000000,0.000000,0.000000,0.008700,0.000000,0.080100,0.000000,0.000000,0.000000,0.003500,0.000000
816,1.311638,1.373994,1.333600,1.235300,1148.000000,644225475.000000,1140539392.000000,252489728.000000,1274814464.000000,0.000600,0.000000,0.000000,0.000000,0.009600,0.000000,0.073000,0.000000,0.000000,0.000000,0.003100,0.000000
817,1.312880,1.253302,1.298600,1.162400,1148.000000,644229595.000000,1140539392.000000,252489728.000000,1274814464.000000,0.000700,0.000000,0.000000,0.000000,0.011300,0.000000,0.064900,0.000000,0.000000,0.000000,0.005000,0.000000
818,1.314232,1.371599,1.370500,1.280100,1148.000000,644229619.000000,1140539392.000000,252489728.000000,1274814464.000000,0.000700,0.000000,0.000000,0.000000,0.010000,0.000000,0.132800,0.000000,0.000000,0.000000,0.003900,0.000000
819,1.319437,4.421500,4.411100,4.321000,1148.000000,644237808.000000,1140539392.000000,252489728.000000,1274814464.000000,3.947500,0.052400,0.014100,3.823800,0.009200,0.022900,0.011000,0.000600,0.000600,0.016600,0.003000,0.000000
820,1.320002,1.276906,1.288100,1.192700,1148.000000,644234971.000000,1140539392.000000,252489728.000000,1274814464.000000,0.000900,0.000000,0.000000,0.000000,0.010800,0.000000,0.014700,0.000000,0.000000,0.000000,0.005700,0.000000
821,1.321193,1.266397,1.261800,1.179100,1148.000000,644234139.000000,1140539392.000000,252489728.000000,1274814464.000000,0.001300,0.000000,0.000000,0.000000,0.009300,0.000000,0.052600,0.000000,0.000000,0.000000,0.003900,0.000000
822,1.322478,1.293502,1.285700,1.149200,1148.000000,644240395.000000,1140539392.000000,252489728.000000,1274814464.000000,0.000800,0.000000,0.000000,0.000000,0.009400,0.000000,0.101600,0.000000,0.000000,0.000000,0.002800,0.000000
823,1.323783,1.258496,1.266100,1.181100,1148.000000,644237547.000000,1140539392.000000,252489728.000000,1274814464.000000,0.000600,0.000000,0.000000,0.000000,0.009000,0.000000,0.117500,0.000000,0.000000,0.000000,0.002400,0.000000
824,1.325269,1.510601,1.477600,1.394700,1148.000000,644237627.000000,1140539392.000000,252489728.000000,1274818560.000000,0.000900,0.000000,0.000000,0.000000,0.008300,0.000000,0.068900,0.000000,0.000000,0.000000,0.007900,0.000000
825,1.326476,1.243502,1.267100,1.161300,1148.000000,644237651.000000,1140539392.000000,252489728.000000,1274818560.000000,0.000700,0.000000,0.000000,0.000000,0.011300,0.000000,0.091700,0.000000,0.000000,0.000000,0.004000,0.000000
826,1.327859,1.356200,1.344700,1.263000,1148.000000,644235492.000000,1140539392.000000,252489728.000000,1274818560.000000,0.000800,0.000000,0.000000,0.000000,0.007000,0.000000,0.157400,0.000000,0.000000,0.000000,0.002800,0.000000
827,1.329249,1.343197,1.312500,1.217400,1148.000000,644237699.000000,1140539392.000000,252489728.000000,1274818560.000000,0.000600,0.000000,0.000000,0.000000,0.009700,0.000000,0.129800,0.000000,0.000000,0.000000,0.003700,0.000000
828,1.330477,1.302501,1.335400,1.220500,1148.000000,644241819.000000,1140539392.000000,252489728.000000,1274818560.000000,0.000900,0.000000,0.000000,0.000000,0.012600,0.000000,0.100700,0.000000,0.000000,0.000000,0.004800,0.000000
829,1.333894,3.419997,3.417800,3.337300,1148.000000,644247543.000000,1140539392.000000,252489728.000000,1274818560.000000,3.029600,0.046100,0.012700,2.930700,0.006700,0.014700,0.009600,0.000600,0.000500,0.012100,0.002700,0.000000
830,1.335334,1.440405,1.440600,1.358600,1148.000000,644242619.000000,1140539392.000000,252489728.000000,1274818560.000000,0.000600,0.000000,0.000000,0.000000,0.008900,0.000000,0.101000,0.000000,0.000000,0.000000,0.002700,0.000000
831,1.336639,1.314697,1.304000,1.225900,1148.000000,644242219.000000,1140539392.000000,252489728.000000,1274818560.000000,0.000600,0.000000,0.000000,0.000000,0.008600,0.000000,0.128700,0.000000,0.000000,0.000000,0.002600,0.000000
832,1.337849,1.206399,1.218500,1.131100,1148.000000,644246763.000000,1140539392.000000,252489728.000000,1274822656.000000,0.000700,0.000000,0.000000,0.000000,0.006600,0.000000,0.096700,0.000000,0.000000,0.000000,0.002500,0.000000
833,1.339266,1.385601,1.372100,1.294500,1148.000000,644250155.000000,1140539392.000000,252489728.000000,1274822656.000000,0.000700,0.000000,0.000000,0.000000,0.006500,0.000000,0.096600,0.000000,0.000000,0.000000,0.002800,0.000000
834,1.340591,1.305301,1.307700,1.221400,1148.000000,644250187.000000,1140539392.000000,252489728.000000,1274822656.000000,0.000600,0.000000,0.000000,0.000000,0.008100,0.000000,0.074000,0.000000,0.000000,0.000000,0.003200,0.000000
835,1.341987,1.397598,1.374800,1.270400,1148.000000,644250675.000000,1140539392.000000,252489728.000000,1274822656.000000,0.000700,0.000000,0.000000,0.000000,0.007400,0.000000,0.123200,0.000000,0.000000,0.000000,0.003800,0.000000
836,1.343115,1.153904,1.171100,1.073300,1148.000000,644249843.000000,1140539392.000000,252489728.000000,1274822656.000000,0.000700,0.000000,0.000000,0.000000,0.010800,0.000000,0.079200,0.000000,0.000000,0.000000,0.003700,0.000000
837,1.344444,1.305095,1.276800,1.195500,1148.000000,644249867.000000,1140539392.000000,252489728.000000,1274822656.000000,0.000700,0.000000,0.000000,0.000000,0.009200,0.000000,0.088400,0.000000,0.000000,0.000000,0.002700,0.000000
838,1.345987,1.539101,1.547200,1.436200,1148.000000,644252083.000000,1140539392.000000,252489728.000000,1274822656.000000,0.000600,0.000000,0.000000,0.000000,0.010300,0.000000,0.131800,0.000000,0.000000,0.000000,0.003300,0.000000
839,1.347224,1.262805,1.270100,1.175100,1148.000000,644254011.000000,1140539392.000000,252489728.000000,1274822656.000000,0.000800,0.000000,0.000000,0.000000,0.010800,0.000000,0.122200,0.000000,0.000000,0.000000,0.003200,0.000000
840,1.350767,3.538400,3.532200,3.444900,1148.000000,644257496.000000,1140539392.000000,252489728.000000,1274826752.000000,3.096600,0.046500,0.013900,2.987900,0.009800,0.019800,0.010500,0.000700,0.000600,0.013300,0.002800,0.000000
841,1.351958,1.226899,1.239600,1.153700,1148.000000,644254435.000000,1140539392.000000,252489728.000000,1274826752.000000,0.000600,0.000000,0.000000,0.000000,0.011000,0.000000,0.073300,0.000000,0.000000,0.000000,0.002900,0.000000
842,1.353166,1.205995,1.201700,1.130700,1148.000000,644254459.000000,1140539392.000000,252489728.000000,1274826752.000000,0.000600,0.000000,0.000000,0.000000,0.006700,0.000000,0.059100,0.000000,0.000000,0.000000,0.002300,0.000000
843,1.355156,1.756300,1.325900,1.250800,1148.000000,644254483.000000,1140539392.000000,252489728.000000,1274826752.000000,0.000700,0.000000,0.000000,0.000000,0.007900,0.000000,0.122900,0.000000,0.000000,0.000000,0.002700,0.000000
844,1.355972,1.011402,1.415300,0.915200,1148.000000,644254163.000000,1140539392.000000,252489728.000000,1274826752.000000,0.000700,0.000000,0.000000,0.000000,0.011800,0.000000,0.122700,0.000000,0.000000,0.000000,0.004900,0.000000
845,1.357228,1.249702,1.224200,1.128100,1148.000000,644262371.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000700,0.000000,0.000000,0.000000,0.009700,0.000000,0.078100,0.000000,0.000000,0.000000,0.003200,0.000000
846,1.358537,1.316199,1.349000,1.229400,1148.000000,644263243.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000600,0.000000,0.000000,0.000000,0.009900,0.000000,0.089800,0.000000,0.000000,0.000000,0.003600,0.000000
847,1.360163,1.580697,1.564200,1.473700,1148.000000,644262419.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000700,0.000000,0.000000,0.000000,0.009400,0.000000,0.152800,0.000000,0.000000,0.000000,0.003300,0.000000
848,1.362370,1.304705,1.308300,1.208400,1148.000000,644262443.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000700,0.000000,0.000000,0.000000,0.010300,0.000000,0.066200,0.000000,0.000000,0.000000,0.004100,0.000000
849,1.362943,1.447300,1.406000,1.313300,1148.000000,644264937.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000800,0.000000,0.000000,0.000000,0.015400,0.000000,0.012600,0.000000,0.000000,0.000000,0.004700,0.000000
850,1.364294,1.393098,1.432500,1.346100,1148.000000,644267059.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000800,0.000000,0.000000,0.000000,0.013500,0.000000,0.082700,0.000000,0.000000,0.000000,0.005200,0.000000
851,1.367977,3.704301,3.685300,3.595200,1148.000000,644269648.000000,1140539392.000000,252489728.000000,1274892288.000000,3.182300,0.046100,0.015000,3.067200,0.010600,0.021600,0.010600,0.000700,0.000600,0.016700,0.003200,0.000000
852,1.369646,1.634099,1.469800,1.365600,1148.000000,644266171.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000700,0.000000,0.000000,0.000000,0.011200,0.000000,0.013000,0.000000,0.000000,0.000000,0.003000,0.000000
853,1.370763,1.088499,1.231700,0.965900,1148.000000,644266707.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000700,0.000000,0.000000,0.000000,0.010700,0.000000,0.013400,0.000000,0.000000,0.000000,0.005600,0.000000
854,1.372337,1.591100,1.593000,1.286200,1148.000000,644268411.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000800,0.000000,0.000000,0.000000,0.014100,0.000000,0.030100,0.000000,0.000000,0.000000,0.005000,0.000000
855,1.373355,1.036798,1.036800,0.908000,1148.000000,644265835.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000800,0.000000,0.000000,0.000000,0.013100,0.000000,0.103800,0.000000,0.000000,0.000000,0.004800,0.000000
856,1.374821,1.330400,1.302400,1.178300,1148.000000,644270467.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000800,0.000000,0.000000,0.000000,0.012600,0.000000,0.023700,0.000000,0.000000,0.000000,0.004600,0.000000
857,1.376239,1.479401,1.420200,1.287700,1148.000000,644274587.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000900,0.000000,0.000000,0.000000,0.091000,0.000000,0.061800,0.000000,0.000000,0.000000,0.006300,0.000000
858,1.377679,1.532901,1.613800,1.237600,1148.000000,644274099.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000700,0.000000,0.000000,0.000000,0.010500,0.000000,0.070500,0.000000,0.000000,0.000000,0.003900,0.000000
859,1.378649,0.985303,0.992800,0.867600,1148.000000,644274643.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000600,0.000000,0.000000,0.000000,0.010700,0.000000,0.073500,0.000000,0.000000,0.000000,0.003800,0.000000
860,1.379993,1.308298,1.295500,1.202100,1148.000000,644277840.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000700,0.000000,0.000000,0.000000,0.010100,0.000000,0.030000,0.000000,0.000000,0.000000,0.003200,0.000000
861,1.384500,3.649596,3.614900,3.509100,1148.000000,644282928.000000,1140539392.000000,252489728.000000,1274892288.000000,3.112800,0.050300,0.014800,3.001200,0.010600,0.018900,0.011200,0.000600,0.000700,0.013100,0.003300,0.000000
862,1.385613,1.989102,1.827200,1.687800,1148.000000,644279611.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000800,0.000000,0.000000,0.000000,0.017000,0.000000,0.014000,0.000000,0.000000,0.000000,0.007500,0.000000
863,1.386485,0.849199,0.997600,0.668100,1148.000000,644279219.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000600,0.000000,0.000000,0.000000,0.011000,0.000000,0.059400,0.000000,0.000000,0.000000,0.003800,0.000000
864,1.387642,1.078805,1.101800,0.997100,1148.000000,644280219.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000700,0.000000,0.000000,0.000000,0.012800,0.000000,0.052800,0.000000,0.000000,0.000000,0.004900,0.000000
865,1.388782,1.256300,1.256600,1.169500,1148.000000,644278515.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000800,0.000000,0.000000,0.000000,0.007400,0.000000,0.021400,0.000000,0.000000,0.000000,0.005400,0.000000
866,1.390383,1.283397,1.288800,1.207500,1148.000000,644280945.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000700,0.000000,0.000000,0.000000,0.009500,0.000000,0.074300,0.000000,0.000000,0.000000,0.003200,0.000000
867,1.391707,1.581803,1.471500,1.392900,1148.000000,644282627.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000700,0.000000,0.000000,0.000000,0.008000,0.000000,0.028300,0.000000,0.000000,0.000000,0.005400,0.000000
868,1.393115,1.455797,1.488000,1.132400,1148.000000,644282155.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000800,0.000000,0.000000,0.000000,0.013600,0.000000,0.142200,0.000000,0.000000,0.000000,0.004900,0.000000
869,1.394233,0.949001,1.005600,0.858200,1148.000000,644282707.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000700,0.000000,0.000000,0.000000,0.010900,0.000000,0.018600,0.000000,0.000000,0.000000,0.003800,0.000000
870,1.395665,1.608900,1.605300,1.512600,1148.000000,644288507.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000800,0.000000,0.000000,0.000000,0.009100,0.000000,0.028400,0.000000,0.000000,0.000000,0.005300,0.000000
871,1.396744,1.107901,1.113900,1.026300,1148.000000,644286851.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000700,0.000000,0.000000,0.000000,0.009800,0.000000,0.068800,0.000000,0.000000,0.000000,0.003400,0.000000
872,1.400512,3.701297,3.675300,3.591900,1148.000000,644287715.000000,1140539392.000000,252489728.000000,1274892288.000000,3.141900,0.045400,0.013100,3.036800,0.006700,0.018300,0.016100,0.000700,0.000700,0.013400,0.002600,0.000000
873,1.401811,1.189002,1.204200,1.100100,1148.000000,644291523.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000700,0.000000,0.000000,0.000000,0.012600,0.000000,0.070000,0.000000,0.000000,0.000000,0.003300,0.000000
874,1.403102,1.436097,1.429200,1.339600,1148.000000,644291027.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000800,0.000000,0.000000,0.000000,0.009500,0.000000,0.020600,0.000000,0.000000,0.000000,0.005800,0.000000
875,1.404346,1.249100,1.256900,1.166600,1148.000000,644291563.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000700,0.000000,0.000000,0.000000,0.010300,0.000000,0.011900,0.000000,0.000000,0.000000,0.003400,0.000000
876,1.405768,1.421003,1.412900,1.330000,1148.000000,644291091.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000700,0.000000,0.000000,0.000000,0.010300,0.000000,0.141000,0.000000,0.000000,0.000000,0.003100,0.000000
877,1.407182,1.408999,1.398200,1.311600,1148.000000,644290603.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000600,0.000000,0.000000,0.000000,0.010200,0.000000,0.103000,0.000000,0.000000,0.000000,0.003300,0.000000
878,1.408372,1.188499,1.192100,1.099900,1148.000000,644295667.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000700,0.000000,0.000000,0.000000,0.010300,0.000000,0.102000,0.000000,0.000000,0.000000,0.003600,0.000000
879,1.409664,1.319402,1.320300,1.234100,1148.000000,644295731.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000700,0.000000,0.000000,0.000000,0.009700,0.000000,0.118100,0.000000,0.000000,0.000000,0.003700,0.000000
880,1.411114,1.446896,1.439600,1.352800,1148.000000,644294899.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000800,0.000000,0.000000,0.000000,0.007900,0.000000,0.096400,0.000000,0.000000,0.000000,0.003000,0.000000
881,1.412385,1.286806,1.293900,1.204700,1148.000000,644294867.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000700,0.000000,0.000000,0.000000,0.008600,0.000000,0.080800,0.000000,0.000000,0.000000,0.003000,0.000000
882,1.413684,1.316695,1.315600,1.238200,1148.000000,644294915.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000600,0.000000,0.000000,0.000000,0.008000,0.000000,0.102100,0.000000,0.000000,0.000000,0.002600,0.000000
883,1.417533,3.802601,3.778500,3.697000,1148.000000,644302704.000000,1140539392.000000,252489728.000000,1274892288.000000,3.384700,0.048800,0.014200,3.270600,0.006600,0.019600,0.010400,0.000800,0.000500,0.014900,0.002900,0.000000
884,1.418842,1.324306,1.338100,1.241300,1148.000000,644303779.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000700,0.000000,0.000000,0.000000,0.010300,0.000000,0.106600,0.000000,0.000000,0.000000,0.002900,0.000000
885,1.420259,1.406193,1.402300,1.317400,1148.000000,644303803.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000700,0.000000,0.000000,0.000000,0.009400,0.000000,0.064500,0.000000,0.000000,0.000000,0.003000,0.000000
886,1.421526,1.293105,1.293000,1.208500,1148.000000,644306443.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000700,0.000000,0.000000,0.000000,0.007300,0.000000,0.103400,0.000000,0.000000,0.000000,0.003000,0.000000
887,1.422763,1.242099,1.246500,1.164600,1148.000000,644303283.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000600,0.000000,0.000000,0.000000,0.006600,0.000000,0.093300,0.000000,0.000000,0.000000,0.002700,0.000000
888,1.424126,1.353798,1.349500,1.273500,1148.000000,644303315.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000600,0.000000,0.000000,0.000000,0.007400,0.000000,0.132000,0.000000,0.000000,0.000000,0.002800,0.000000
889,1.425492,1.380804,1.378400,1.302400,1148.000000,644307427.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000700,0.000000,0.000000,0.000000,0.007900,0.000000,0.109900,0.000000,0.000000,0.000000,0.002500,0.000000
890,1.426744,1.261395,1.265400,1.189300,1148.000000,644307451.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000600,0.000000,0.000000,0.000000,0.007900,0.000000,0.079100,0.000000,0.000000,0.000000,0.003000,0.000000
891,1.428016,1.262302,1.259300,1.187900,1148.000000,644307475.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000500,0.000000,0.000000,0.000000,0.007000,0.000000,0.079600,0.000000,0.000000,0.000000,0.002500,0.000000
892,1.429431,1.398399,1.388000,1.313500,1148.000000,644307499.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000800,0.000000,0.000000,0.000000,0.006800,0.000000,0.141900,0.000000,0.000000,0.000000,0.003400,0.000000
893,1.430901,1.469303,1.450800,1.366500,1148.000000,644307531.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000700,0.000000,0.000000,0.000000,0.007900,0.000000,0.127700,0.000000,0.000000,0.000000,0.003000,0.000000
894,1.434510,3.607200,3.616500,3.517500,1200.000000,644312016.000000,1140539392.000000,252489728.000000,1274892288.000000,3.193400,0.051300,0.013700,3.082400,0.006800,0.018400,0.009500,0.000600,0.000500,0.012800,0.002900,0.000000
895,1.435943,1.442503,1.441100,1.356000,1148.000000,644311899.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000600,0.000000,0.000000,0.000000,0.009000,0.000000,0.141400,0.000000,0.000000,0.000000,0.002700,0.000000
896,1.437160,1.228097,1.237500,1.152900,1148.000000,644316019.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000600,0.000000,0.000000,0.000000,0.006800,0.000000,0.079300,0.000000,0.000000,0.000000,0.002900,0.000000
897,1.438437,1.273902,1.256300,1.184100,1148.000000,644316043.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000600,0.000000,0.000000,0.000000,0.006800,0.000000,0.099200,0.000000,0.000000,0.000000,0.002200,0.000000
898,1.439803,1.371599,1.380300,1.293200,1148.000000,644315475.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000700,0.000000,0.000000,0.000000,0.006800,0.000000,0.167400,0.000000,0.000000,0.000000,0.002800,0.000000
899,1.441149,1.319097,1.318500,1.241300,1148.000000,644315499.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000700,0.000000,0.000000,0.000000,0.006400,0.000000,0.071900,0.000000,0.000000,0.000000,0.002800,0.000000
900,1.442521,1.378501,1.271700,1.197300,1148.000000,644315947.000000,1140539392.000000,252489728.000000,1274892288.000000,0.000700,0.000000,0.000000,0.000000,0.006500,0.000000,0.081800,0.000000,0.000000,0.000000,0.002800,0.000000
901,1.445149,2.588003,2.637700,2.352900,1148.000000,644321101.000000,1140539392.000000,252489728.000000,1274957824.000000,0.000600,0.000000,0.000000,0.000000,0.008000,0.000000,0.058100,0.000000,0.000000,0.000000,0.002500,0.000000
902,1.445846,0.621103,0.553100,0.426400,1148.000000,644328712.000000,1140539392.000000,252489728.000000,1274957824.000000,0.000700,0.000000,0.000000,0.000000,0.011700,0.000000,0.013200,0.000000,0.000000,0.000000,0.004300,0.000000
903,1.446962,1.197095,1.290500,1.202500,1148.000000,644323795.000000,1140539392.000000,252489728.000000,1274961920.000000,0.000800,0.000000,0.000000,0.000000,0.015100,0.000000,0.070100,0.000000,0.000000,0.000000,0.005200,0.000000
904,1.451037,4.076701,4.070300,3.974000,1148.000000,644327704.000000,1140539392.000000,252489728.000000,1274961920.000000,3.596400,0.045900,0.015200,3.487500,0.010000,0.018200,0.010100,0.000600,0.000600,0.014000,0.003600,0.000000
905,1.452472,1.427303,1.417200,1.305500,1148.000000,644323987.000000,1140539392.000000,252489728.000000,1274961920.000000,0.000700,0.000000,0.000000,0.000000,0.011700,0.000000,0.079700,0.000000,0.000000,0.000000,0.003200,0.000000
906,1.454706,1.375397,1.369300,1.263100,1148.000000,644328107.000000,1140539392.000000,252489728.000000,1274961920.000000,0.000700,0.000000,0.000000,0.000000,0.010700,0.000000,0.024500,0.000000,0.000000,0.000000,0.003800,0.000000
907,1.455245,1.405499,1.380600,1.253900,1148.000000,644328651.000000,1140539392.000000,252489728.000000,1274961920.000000,0.000800,0.000000,0.000000,0.000000,0.149300,0.000000,0.013100,0.000000,0.000000,0.000000,0.004100,0.000000
908,1.456455,1.241001,1.283000,1.155500,1148.000000,644332595.000000,1140539392.000000,252489728.000000,1274961920.000000,0.000700,0.000000,0.000000,0.000000,0.009800,0.000000,0.152300,0.000000,0.000000,0.000000,0.003500,0.000000
909,1.458333,1.841305,1.356400,1.273000,1148.000000,644331763.000000,1140539392.000000,252489728.000000,1274961920.000000,0.000700,0.000000,0.000000,0.000000,0.008900,0.000000,0.108300,0.000000,0.000000,0.000000,0.002600,0.000000
910,1.459281,0.964895,1.435600,0.871300,1148.000000,644332155.000000,1140539392.000000,252489728.000000,1274961920.000000,0.000700,0.000000,0.000000,0.000000,0.010400,0.000000,0.105600,0.000000,0.000000,0.000000,0.003700,0.000000
911,1.460677,1.377303,1.377600,1.283500,1148.000000,644331779.000000,1140539392.000000,252489728.000000,1274961920.000000,0.000700,0.000000,0.000000,0.000000,0.009900,0.000000,0.104500,0.000000,0.000000,0.000000,0.003000,0.000000
912,1.462104,1.431200,1.424900,1.332700,1148.000000,644335915.000000,1140539392.000000,252489728.000000,1274961920.000000,0.000700,0.000000,0.000000,0.000000,0.008800,0.000000,0.127500,0.000000,0.000000,0.000000,0.003200,0.000000
913,1.463341,1.248902,1.250500,1.159100,1148.000000,644335955.000000,1140539392.000000,252489728.000000,1274961920.000000,0.000700,0.000000,0.000000,0.000000,0.010900,0.000000,0.118400,0.000000,0.000000,0.000000,0.003600,0.000000
914,1.467088,3.743998,3.733700,3.643600,1148.000000,644340648.000000,1140539392.000000,252489728.000000,1274961920.000000,3.272200,0.049500,0.015400,3.157100,0.009600,0.020100,0.010200,0.000600,0.000600,0.014300,0.003600,0.000000
915,1.468271,1.215802,1.231000,1.137800,1148.000000,644337563.000000,1140539392.000000,252489728.000000,1274961920.000000,0.000600,0.000000,0.000000,0.000000,0.011200,0.000000,0.073100,0.000000,0.000000,0.000000,0.003000,0.000000
916,1.469559,1.287096,1.280600,1.203400,1148.000000,644337587.000000,1140539392.000000,252489728.000000,1274961920.000000,0.000600,0.000000,0.000000,0.000000,0.006800,0.000000,0.137600,0.000000,0.000000,0.000000,0.002400,0.000000
917,1.470890,1.339498,1.341800,1.261000,1148.000000,644341715.000000,1140539392.000000,252489728.000000,1274961920.000000,0.000700,0.000000,0.000000,0.000000,0.008200,0.000000,0.108100,0.000000,0.000000,0.000000,0.002700,0.000000
918,1.472294,1.342106,1.329800,1.249800,1148.000000,644342387.000000,1140539392.000000,252489728.000000,1274961920.000000,0.000600,0.000000,0.000000,0.000000,0.006400,0.000000,0.123400,0.000000,0.000000,0.000000,0.002600,0.000000
919,1.473479,1.230293,1.234500,1.149900,1148.000000,644340219.000000,1140539392.000000,252489728.000000,1274961920.000000,0.000800,0.000000,0.000000,0.000000,0.010300,0.000000,0.076100,0.000000,0.000000,0.000000,0.003300,0.000000
920,1.474980,1.487904,1.471700,1.389700,1148.000000,644340243.000000,1140539392.000000,252489728.000000,1274961920.000000,0.000700,0.000000,0.000000,0.000000,0.007600,0.000000,0.119700,0.000000,0.000000,0.000000,0.002900,0.000000
921,1.476296,1.336302,1.339900,1.247500,1148.000000,644347120.000000,1140539392.000000,252489728.000000,1274961920.000000,0.000500,0.000000,0.000000,0.000000,0.008400,0.000000,0.070500,0.000000,0.000000,0.000000,0.003000,0.000000
922,1.477579,1.285998,1.291000,1.205900,1148.000000,644344395.000000,1140539392.000000,252489728.000000,1274961920.000000,0.000600,0.000000,0.000000,0.000000,0.007700,0.000000,0.067400,0.000000,0.000000,0.000000,0.002900,0.000000
