frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,transfer_command_buffer_ms,item_visual_capture_ms,item_transform_presentation_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,wait_for_job_group_ms
1949,4.211140,3.023101,5.677500,2.926100,1124.000000,645103657.000000,1148928000.000000,252489728.000000,1292906496.000000,2.588200,0.038500,0.018400,2.482900,0.017900,0.009000,0.000600,0.000400,0.015300,0.003000,0.000000
1950,4.213002,1.804004,1.811800,1.716400,1124.000000,645102389.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.337700,0.000000,0.000000,0.000000,0.003100,0.000000
1951,4.215341,2.397697,2.391200,2.304200,1124.000000,645102413.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.389200,0.000000,0.000000,0.000000,0.007400,0.000000
1952,4.217731,2.395004,2.393600,2.303900,1124.000000,645102445.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.618100,0.000000,0.000000,0.000000,0.003400,0.000000
1953,4.219461,1.745295,1.743100,1.655100,1124.000000,645102285.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.382900,0.000000,0.000000,0.000000,0.003200,0.000000
1954,4.222447,2.915703,2.864900,2.771600,1124.000000,645105557.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000500,0.000000,0.000000,0.000000,0.000000,1.645500,0.000000,0.000000,0.000000,0.002900,0.000000
1955,4.224043,1.636798,1.682800,1.567800,1124.000000,645114621.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.332100,0.000000,0.000000,0.000000,0.003800,0.000000
1956,4.229213,5.167900,5.155300,5.066400,1124.000000,645120137.000000,1148928000.000000,252489728.000000,1292906496.000000,4.705700,0.042500,0.012800,4.600700,0.017600,0.008300,0.000600,0.000500,0.016100,0.003300,0.000000
1957,4.232250,3.025099,3.014700,2.397800,1124.000000,645114869.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.897100,0.000000,0.000000,0.000000,0.003200,0.000000
1958,4.233697,1.485799,1.500600,1.403400,1124.000000,645114981.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.944800,0.000000,0.000000,0.000000,0.004000,0.000000
1959,4.235187,1.504301,1.510300,1.428100,1124.000000,645115005.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.301100,0.000000,0.000000,0.000000,0.002700,0.000000
1960,4.239417,4.203904,4.184400,4.104300,1124.000000,645113917.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.999200,0.000000,0.000000,0.000000,0.002300,0.000000
1961,4.245214,5.743899,5.721800,5.621900,1124.000000,645118037.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.342800,0.000000,0.000000,0.000000,0.002900,0.000000
1962,4.251485,6.282696,6.280100,6.161800,1124.000000,645124185.000000,1148928000.000000,252489728.000000,1292906496.000000,5.733100,0.044500,0.013500,5.623600,0.018000,0.008600,0.000900,0.000600,0.017000,0.003700,0.000000
1963,4.255385,3.937203,3.928700,3.815900,1124.000000,645121037.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.379100,0.000000,0.000000,0.000000,0.003600,0.000000
1964,4.262304,6.898002,6.898500,6.776200,1124.000000,645118869.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000600,0.000000,0.000000,0.000000,0.000000,1.675900,0.000000,0.000000,0.000000,0.004000,0.000000
1965,4.274310,11.954301,11.940400,11.819900,1124.000000,645122258.000000,1148928000.000000,252489728.000000,1292906496.000000,11.395000,0.041300,0.016300,11.285000,0.017500,0.008400,0.000600,0.000500,0.018400,0.003900,0.000000
1966,4.279753,5.239095,5.181400,5.055900,1124.000000,645124649.000000,1148928000.000000,252489728.000000,1292906496.000000,4.617000,0.042800,0.011700,4.517200,0.016300,0.007900,0.000500,0.000400,0.014300,0.003800,0.000000
1967,4.280800,1.338804,1.437200,1.266000,1124.000000,645123221.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.280000,0.000000,0.000000,0.000000,0.006000,0.000000
1968,4.282973,2.180797,2.178800,2.101700,1124.000000,645126917.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.269600,0.000000,0.000000,0.000000,0.002500,0.000000
1969,4.285387,2.378706,2.364100,2.285900,1124.000000,645126941.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.368500,0.000000,0.000000,0.000000,0.002900,0.000000
1970,4.287249,1.876495,1.883700,1.794800,1124.000000,645126133.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.539800,0.000000,0.000000,0.000000,0.003500,0.000000
1971,4.288773,1.541199,1.537800,1.458400,1124.000000,645127005.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.274100,0.000000,0.000000,0.000000,0.002700,0.000000
1972,4.290309,1.525801,1.523200,1.443100,1124.000000,645130277.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.339500,0.000000,0.000000,0.000000,0.002500,0.000000
1973,4.294831,4.487805,4.455000,4.352400,1124.000000,645136521.000000,1148928000.000000,252489728.000000,1292906496.000000,3.982500,0.048700,0.018200,3.854600,0.020800,0.009200,0.000800,0.000600,0.021900,0.002600,0.000000
1974,4.296838,2.027296,2.039000,1.928400,1176.000000,645131237.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.423800,0.000000,0.000000,0.000000,0.003400,0.000000
1975,4.299728,2.882398,2.879700,2.779300,1124.000000,645131253.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.509700,0.000000,0.000000,0.000000,0.002900,0.000000
1976,4.302390,2.663506,2.656800,2.558500,1124.000000,645131277.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.222200,0.000000,0.000000,0.000000,0.003900,0.000000
1977,4.306576,4.158397,4.138000,4.036400,1124.000000,645130421.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000600,0.000000,0.000000,0.000000,0.000000,2.157000,0.000000,0.000000,0.000000,0.003500,0.000000
1978,4.310503,3.951502,3.953500,3.833400,1124.000000,645140969.000000,1148928000.000000,252489728.000000,1292906496.000000,3.131100,0.162700,0.023200,2.890200,0.019300,0.009900,0.000800,0.000800,0.015800,0.008200,0.000000
1979,4.313565,3.058397,3.068600,2.952700,1124.000000,645138789.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.421500,0.000000,0.000000,0.000000,0.003200,0.000000
1980,4.318449,4.882703,4.878500,4.775400,1124.000000,645137787.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000600,0.000000,0.000000,0.000000,0.000000,2.826200,0.000000,0.000000,0.000000,0.003800,0.000000
1981,4.320225,1.707795,1.715700,1.614200,1124.000000,645139445.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.371800,0.000000,0.000000,0.000000,0.003700,0.000000
1982,4.323190,2.975106,2.955600,2.858600,1124.000000,645138541.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000700,0.000000,0.000000,0.000000,0.000000,1.677600,0.000000,0.000000,0.000000,0.007200,0.000000
1983,4.327061,3.902395,3.875800,3.768900,1124.000000,645153001.000000,1148928000.000000,252489728.000000,1292906496.000000,3.292500,0.059800,0.017000,3.170000,0.018100,0.022000,0.000600,0.000500,0.011600,0.004600,0.000000
1984,4.329295,1.645203,1.683700,1.558100,1124.000000,645147805.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.302400,0.000000,0.000000,0.000000,0.004300,0.000000
1985,4.330297,1.658199,1.662700,1.574500,1124.000000,645147829.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.313400,0.000000,0.000000,0.000000,0.003500,0.000000
1986,4.333117,2.783503,2.776700,2.695000,1124.000000,645147853.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000500,0.000000,0.000000,0.000000,0.000000,1.549300,0.000000,0.000000,0.000000,0.002500,0.000000
1987,4.335538,2.436600,2.430900,2.343600,1124.000000,645143629.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.484100,0.000000,0.000000,0.000000,0.002800,0.000000
1988,4.338792,3.218594,3.197300,3.101300,1124.000000,645142813.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.333100,0.000000,0.000000,0.000000,0.003400,0.000000
1989,4.340744,1.997803,2.018700,1.914400,1124.000000,645146925.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.444000,0.000000,0.000000,0.000000,0.003900,0.000000
1990,4.345820,5.027501,5.008000,4.922100,1124.000000,645152641.000000,1148928000.000000,252489728.000000,1292906496.000000,4.578500,0.039700,0.014200,4.474100,0.018500,0.008700,0.000500,0.000400,0.016000,0.002600,0.000000
1991,4.348342,2.552601,2.552800,2.451300,1124.000000,645147677.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000700,0.000000,0.000000,0.000000,0.000000,1.144100,0.000000,0.000000,0.000000,0.003000,0.000000
1992,4.349886,1.569196,1.573800,1.483400,1124.000000,645147285.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.340900,0.000000,0.000000,0.000000,0.003400,0.000000
1993,4.352264,2.344799,2.326600,2.230800,1124.000000,645151861.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.420500,0.000000,0.000000,0.000000,0.002900,0.000000
1994,4.354300,2.050305,2.048200,1.955600,1124.000000,645153243.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.730800,0.000000,0.000000,0.000000,0.003400,0.000000
1995,4.357558,3.237401,2.971100,2.879700,1124.000000,645156581.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000600,0.000000,0.000000,0.000000,0.000000,1.717900,0.000000,0.000000,0.000000,0.003600,0.000000
1996,4.362114,4.567595,4.832800,4.480800,1124.000000,645160449.000000,1148928000.000000,252489728.000000,1292906496.000000,4.097700,0.044000,0.015200,3.990900,0.018700,0.008700,0.000800,0.000300,0.014300,0.004000,0.000000
1997,4.363845,1.733900,1.730800,1.642400,1124.000000,645155277.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.314800,0.000000,0.000000,0.000000,0.003700,0.000000
1998,4.367050,3.213400,3.214100,3.123400,1124.000000,645155301.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.372600,0.000000,0.000000,0.000000,0.003200,0.000000
1999,4.369402,2.356803,2.350100,2.265500,1124.000000,645155325.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.278600,0.000000,0.000000,0.000000,0.003300,0.000000
2000,4.371573,2.143800,2.149600,2.061200,1124.000000,645159141.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.768600,0.000000,0.000000,0.000000,0.003400,0.000000
2001,4.373345,1.814002,1.812200,1.731700,1124.000000,645159165.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.312900,0.000000,0.000000,0.000000,0.005500,0.000000
2002,4.379697,6.323399,6.307900,6.216000,1124.000000,645164929.000000,1148928000.000000,252489728.000000,1292906496.000000,5.900700,0.041100,0.011500,5.803500,0.016400,0.008600,0.000600,0.000500,0.013800,0.003400,0.000000
2003,4.382258,2.573498,2.577600,2.484400,1124.000000,645160861.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.636900,0.000000,0.000000,0.000000,0.003100,0.000000
2004,4.384485,2.226304,2.227600,2.142700,1124.000000,645159613.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.362900,0.000000,0.000000,0.000000,0.003300,0.000000
2005,4.386994,2.498994,2.473300,2.388100,1124.000000,645159637.000000,1148928000.000000,252489728.000000,1292906496.000000,0.000500,0.000000,0.000000,0.000000,0.000000,1.242700,0.000000,0.000000,0.000000,0.003000,0.000000
2006,4.388552,1.586302,1.610900,1.507600,1124.000000,645167509.000000,1148928000.000000,252489728.000000,1292910592.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.351400,0.000000,0.000000,0.000000,0.003900,0.000000
2007,4.390349,1.786501,1.778000,1.699400,1124.000000,645167989.000000,1148928000.000000,252489728.000000,1292910592.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.295700,0.000000,0.000000,0.000000,0.002600,0.000000
2008,4.394797,4.432702,4.426200,4.339900,1124.000000,645172745.000000,1148928000.000000,252489728.000000,1292910592.000000,4.020000,0.040900,0.012800,3.921300,0.017900,0.008700,0.000600,0.000400,0.012800,0.003100,0.000000
2009,4.398345,3.537500,3.528500,3.436800,1124.000000,645167621.000000,1148928000.000000,252489728.000000,1292910592.000000,0.000600,0.000000,0.000000,0.000000,0.000000,1.439100,0.000000,0.000000,0.000000,0.002700,0.000000
2010,4.399856,1.536395,1.545400,1.452500,1124.000000,645167645.000000,1148928000.000000,252489728.000000,1292910592.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.314300,0.000000,0.000000,0.000000,0.003900,0.000000
2011,4.403036,3.152402,3.134700,3.048500,1124.000000,645173957.000000,1148928000.000000,252489728.000000,1292910592.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.758600,0.000000,0.000000,0.000000,0.003000,0.000000
2012,4.404974,1.946599,1.959200,1.863000,1124.000000,645171381.000000,1148928000.000000,252489728.000000,1292910592.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.487000,0.000000,0.000000,0.000000,0.003800,0.000000
2013,4.407861,2.900999,2.878500,2.795000,1124.000000,645173867.000000,1148928000.000000,252489728.000000,1292910592.000000,0.000600,0.000000,0.000000,0.000000,0.000000,1.659000,0.000000,0.000000,0.000000,0.003400,0.000000
2014,4.411322,3.466206,3.485500,3.385000,1124.000000,645177641.000000,1148928000.000000,252489728.000000,1292910592.000000,3.080000,0.044200,0.013200,2.985400,0.012900,0.008300,0.000600,0.000500,0.011000,0.003100,0.000000
2015,4.413604,2.263095,2.248200,2.166400,1124.000000,645172781.000000,1148928000.000000,252489728.000000,1292910592.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.313100,0.000000,0.000000,0.000000,0.003000,0.000000
2016,4.415793,2.190101,2.191700,2.097700,1124.000000,645174835.000000,1148928000.000000,252489728.000000,1292910592.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.397000,0.000000,0.000000,0.000000,0.003400,0.000000
2017,4.420041,4.259000,4.224700,4.128800,1124.000000,645176493.000000,1148928000.000000,252489728.000000,1292910592.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.913100,0.000000,0.000000,0.000000,0.003300,0.000000
2018,4.422906,2.829904,2.856200,2.750100,1124.000000,645175645.000000,1148928000.000000,252489728.000000,1292910592.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.691400,0.000000,0.000000,0.000000,0.003500,0.000000
2019,4.427290,4.392297,4.387400,4.296800,1124.000000,645180613.000000,1148928000.000000,252489728.000000,1292910592.000000,0.000600,0.000000,0.000000,0.000000,0.000000,1.408300,0.000000,0.000000,0.000000,0.005600,0.000000
2020,4.430612,3.346698,3.353100,3.261000,1124.000000,645186257.000000,1148928000.000000,252489728.000000,1292910592.000000,2.908900,0.042500,0.012500,2.808100,0.018100,0.008900,0.000700,0.000400,0.013200,0.003400,0.000000
2021,4.434314,3.703203,3.699700,3.615700,1124.000000,645179949.000000,1148928000.000000,252489728.000000,1292910592.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.318500,0.000000,0.000000,0.000000,0.002700,0.000000
2022,4.435725,1.437202,1.442900,1.362300,1124.000000,645179973.000000,1148928000.000000,252489728.000000,1292910592.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.319200,0.000000,0.000000,0.000000,0.003200,0.000000
2023,4.438667,2.919997,2.903300,2.823500,1124.000000,645186555.000000,1148928000.000000,252489728.000000,1292910592.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.750600,0.000000,0.000000,0.000000,0.002400,0.000000
2024,4.441698,3.014697,3.015200,2.925100,1124.000000,645183621.000000,1148928000.000000,252489728.000000,1292910592.000000,0.000500,0.000000,0.000000,0.000000,0.000000,1.731200,0.000000,0.000000,0.000000,0.002900,0.000000
2025,4.445114,3.420302,3.427100,3.341800,1124.000000,645189481.000000,1148928000.000000,252489728.000000,1292910592.000000,3.018600,0.040100,0.013800,2.925800,0.014700,0.008000,0.000600,0.000600,0.010800,0.004100,0.000000
2026,4.447393,2.280003,2.258400,2.176700,1124.000000,645184261.000000,1148928000.000000,252489728.000000,1292910592.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.304000,0.000000,0.000000,0.000000,0.002600,0.000000
2027,4.449645,2.274100,2.288200,2.193900,1124.000000,645187037.000000,1148928000.000000,252489728.000000,1292910592.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.272200,0.000000,0.000000,0.000000,0.003100,0.000000
2028,4.451893,2.222201,2.168400,2.083900,1124.000000,645188541.000000,1148928000.000000,252489728.000000,1292910592.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.990500,0.000000,0.000000,0.000000,0.003000,0.000000
2029,4.453283,1.410998,1.462700,1.334000,1124.000000,645188005.000000,1148928000.000000,252489728.000000,1292910592.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.287900,0.000000,0.000000,0.000000,0.003600,0.000000
2030,4.454676,1.409999,1.414400,1.339000,1124.000000,645188021.000000,1148928000.000000,252489728.000000,1292910592.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.295600,0.000000,0.000000,0.000000,0.002900,0.000000
2031,4.459114,2.666404,2.637600,2.562000,1124.000000,645188045.000000,1148928000.000000,252489728.000000,1292910592.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.528500,0.000000,0.000000,0.000000,0.002200,0.000000
