frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,transfer_command_buffer_ms,item_pool_initialization_ms,item_visual_capture_ms,item_transform_presentation_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,grid_build_ms,grid_occupancy_index_ms,belt_topology_visual_ms,wait_for_job_group_ms
2249,2.559752,0.935098,0.932300,0.834400,1076.000000,852377640.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000600,0.000000,0.000000,0.000000,0.008900,0.000000,0.010400,0.000000,0.000000,0.000000,0.003900,0.001900,0.002300,0.006500,0.000000
2250,2.560698,0.954004,0.937300,0.838700,1076.000000,852381344.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000600,0.000000,0.000000,0.000000,0.008700,0.000000,0.009900,0.000000,0.000000,0.000000,0.003800,0.001900,0.002200,0.006200,0.000000
2251,2.562094,1.339598,1.042400,0.924000,1076.000000,852381376.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000700,0.000000,0.000000,0.000000,0.008300,0.000000,0.010600,0.000000,0.000000,0.000000,0.003900,0.002400,0.002400,0.006600,0.000000
2252,2.563237,1.161302,1.378800,0.975800,1076.000000,852381392.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000800,0.000000,0.000000,0.000000,0.011400,0.000000,0.011900,0.000000,0.000000,0.000000,0.005200,0.002200,0.002900,0.008000,0.000000
2253,2.564245,1.029698,1.110400,0.927500,1076.000000,852381832.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000700,0.000000,0.000000,0.000000,0.011000,0.000000,0.012100,0.000000,0.000000,0.000000,0.005100,0.002100,0.002800,0.007600,0.000000
2254,2.565207,0.965604,0.966700,0.862600,1076.000000,852382280.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000700,0.000000,0.000000,0.000000,0.010200,0.000000,0.010900,0.000000,0.000000,0.000000,0.004300,0.002600,0.002400,0.007000,0.000000
2255,2.566168,0.956994,0.955200,0.855900,1076.000000,852381456.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000700,0.000000,0.000000,0.000000,0.009500,0.000000,0.010700,0.000000,0.000000,0.000000,0.004100,0.001800,0.002200,0.006400,0.000000
2256,2.567232,1.012904,0.999900,0.898000,1076.000000,852381480.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000700,0.000000,0.000000,0.000000,0.009300,0.000000,0.010800,0.000000,0.000000,0.000000,0.003600,0.001900,0.002400,0.006200,0.000000
2257,2.568267,1.076396,1.071900,0.961200,1076.000000,852390120.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000800,0.000000,0.000000,0.000000,0.012100,0.000000,0.011300,0.000000,0.000000,0.000000,0.004400,0.002100,0.002500,0.006700,0.000000
2258,2.569869,1.579606,1.091200,0.979200,1076.000000,852389720.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000900,0.000000,0.000000,0.000000,0.010500,0.000000,0.011200,0.000000,0.000000,0.000000,0.003800,0.001800,0.002300,0.006700,0.000000
2259,2.570877,1.044700,1.531000,0.940700,1076.000000,852389744.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000800,0.000000,0.000000,0.000000,0.010800,0.000000,0.011700,0.000000,0.000000,0.000000,0.005400,0.002100,0.002600,0.007400,0.000000
2260,2.572241,1.355796,1.354100,1.246700,1076.000000,852390312.000000,1324570160.000000,237035520.000000,1573412864.000000,0.384000,0.044200,0.011700,0.156900,0.009400,0.019400,0.010600,0.015000,0.020000,0.023100,0.004400,0.002400,0.002500,0.005500,0.000000
2261,2.573201,0.967999,0.965400,0.861400,1076.000000,852404696.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000700,0.000000,0.000000,0.000000,0.011300,0.000000,0.011300,0.000000,0.000000,0.000000,0.004400,0.002500,0.002400,0.006800,0.000000
2262,2.574168,0.948002,0.952900,0.847800,1076.000000,852392600.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000700,0.000000,0.000000,0.000000,0.009000,0.000000,0.012600,0.000000,0.000000,0.000000,0.004000,0.001700,0.002100,0.006300,0.000000
2263,2.575091,0.946202,0.945500,0.849600,1076.000000,852394080.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000800,0.000000,0.000000,0.000000,0.009400,0.000000,0.010900,0.000000,0.000000,0.000000,0.004200,0.001900,0.002200,0.006500,0.000000
2264,2.576021,0.913499,0.911500,0.816900,1076.000000,852393576.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000700,0.000000,0.000000,0.000000,0.009000,0.000000,0.010400,0.000000,0.000000,0.000000,0.004100,0.001700,0.002100,0.006000,0.000000
2265,2.576979,0.975198,0.971700,0.876200,1076.000000,852394024.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000800,0.000000,0.000000,0.000000,0.009200,0.000000,0.010800,0.000000,0.000000,0.000000,0.005000,0.001900,0.002300,0.006400,0.000000
2266,2.578424,1.308000,0.976300,0.875600,1076.000000,852393632.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000800,0.000000,0.000000,0.000000,0.009100,0.000000,0.009900,0.000000,0.000000,0.000000,0.004000,0.001800,0.002100,0.006600,0.000000
2267,2.579905,1.493304,1.753300,1.328000,1076.000000,852393664.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000900,0.000000,0.000000,0.000000,0.017300,0.000000,0.018200,0.000000,0.000000,0.000000,0.006800,0.003500,0.003900,0.009900,0.000000
2268,2.581281,1.401297,1.410100,1.248300,1076.000000,852397776.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000900,0.000000,0.000000,0.000000,0.017700,0.000000,0.018400,0.000000,0.000000,0.000000,0.006800,0.003200,0.003400,0.010200,0.000000
2269,2.582706,1.396599,1.377600,1.223100,1076.000000,852398216.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000800,0.000000,0.000000,0.000000,0.016100,0.000000,0.016700,0.000000,0.000000,0.000000,0.006400,0.002900,0.003200,0.009500,0.000000
2270,2.584140,1.509602,1.419100,1.251000,1076.000000,852402760.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000800,0.000000,0.000000,0.000000,0.018500,0.000000,0.018700,0.000000,0.000000,0.000000,0.006500,0.003100,0.003800,0.010900,0.000000
2271,2.585442,1.261402,1.227300,0.987500,1076.000000,852401936.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000700,0.000000,0.000000,0.000000,0.011400,0.000000,0.011900,0.000000,0.000000,0.000000,0.004900,0.002100,0.003000,0.007800,0.000000
2272,2.586423,1.063301,1.240400,0.964800,1076.000000,852401960.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000700,0.000000,0.000000,0.000000,0.009900,0.000000,0.011500,0.000000,0.000000,0.000000,0.006200,0.002000,0.003100,0.007200,0.000000
2273,2.587409,0.982100,0.977200,0.876300,1076.000000,852402408.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000700,0.000000,0.000000,0.000000,0.009800,0.000000,0.011600,0.000000,0.000000,0.000000,0.004600,0.001800,0.002400,0.006500,0.000000
2274,2.588815,1.400198,1.392000,1.286600,1076.000000,852406712.000000,1324570160.000000,237035520.000000,1573412864.000000,0.330200,0.042600,0.012300,0.119800,0.009800,0.017100,0.010500,0.013700,0.019500,0.012500,0.004200,0.001900,0.002500,0.005200,0.000000
2275,2.589940,1.135899,1.138700,1.031100,1076.000000,852416488.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000600,0.000000,0.000000,0.000000,0.011800,0.000000,0.011600,0.000000,0.000000,0.000000,0.004400,0.001900,0.002700,0.007100,0.000000
2276,2.590903,0.960799,0.962300,0.862000,1076.000000,852421680.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000700,0.000000,0.000000,0.000000,0.009200,0.000000,0.011300,0.000000,0.000000,0.000000,0.004100,0.002000,0.002400,0.006200,0.000000
2277,2.591912,1.022704,1.016500,0.919000,1076.000000,852436064.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000800,0.000000,0.000000,0.000000,0.009300,0.000000,0.010600,0.000000,0.000000,0.000000,0.005200,0.002300,0.002500,0.007100,0.000000
2278,2.593114,0.991397,0.986300,0.883200,1076.000000,852423360.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000700,0.000000,0.000000,0.000000,0.009200,0.000000,0.011900,0.000000,0.000000,0.000000,0.003700,0.002600,0.002400,0.006500,0.000000
2279,2.594090,1.163698,1.165700,1.063600,1076.000000,852420744.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000700,0.000000,0.000000,0.000000,0.010700,0.000000,0.011400,0.000000,0.000000,0.000000,0.007600,0.002000,0.003100,0.006600,0.000000
2280,2.594973,0.912500,0.913300,0.815600,1076.000000,852420784.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000600,0.000000,0.000000,0.000000,0.009100,0.000000,0.010200,0.000000,0.000000,0.000000,0.003900,0.002300,0.002400,0.006700,0.000000
2281,2.595852,0.866504,0.866100,0.772500,1076.000000,852421232.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000600,0.000000,0.000000,0.000000,0.008600,0.000000,0.010500,0.000000,0.000000,0.000000,0.003800,0.002400,0.002300,0.006300,0.000000
2282,2.596818,0.956399,0.951100,0.858600,1076.000000,852424936.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000600,0.000000,0.000000,0.000000,0.008400,0.000000,0.009700,0.000000,0.000000,0.000000,0.004000,0.001900,0.002000,0.005800,0.000000
2283,2.597798,0.999001,0.993700,0.897000,1076.000000,852424968.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000900,0.000000,0.000000,0.000000,0.008300,0.000000,0.009500,0.000000,0.000000,0.000000,0.004600,0.003000,0.002500,0.007200,0.000000
2284,2.598716,0.922598,0.922800,0.826200,1076.000000,852424984.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000600,0.000000,0.000000,0.000000,0.008700,0.000000,0.010300,0.000000,0.000000,0.000000,0.004300,0.002500,0.002700,0.006300,0.000000
2285,2.599804,1.070004,1.063500,0.966100,1076.000000,852425424.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000700,0.000000,0.000000,0.000000,0.008400,0.000000,0.009900,0.000000,0.000000,0.000000,0.003900,0.002500,0.002300,0.006400,0.000000
2286,2.600726,0.937599,0.940200,0.841800,1076.000000,852425872.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000800,0.000000,0.000000,0.000000,0.009400,0.000000,0.010900,0.000000,0.000000,0.000000,0.003900,0.002400,0.002300,0.006600,0.000000
2287,2.601875,1.123299,1.111300,1.015600,1076.000000,852425048.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000700,0.000000,0.000000,0.000000,0.008200,0.000000,0.010400,0.000000,0.000000,0.000000,0.003600,0.001900,0.002200,0.004800,0.000000
2288,2.602827,0.965200,0.961600,0.859500,1076.000000,852425496.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000800,0.000000,0.000000,0.000000,0.009900,0.000000,0.013600,0.000000,0.000000,0.000000,0.004200,0.001900,0.002400,0.006800,0.000000
2289,2.604136,1.277395,1.122600,1.018100,1076.000000,852429616.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000600,0.000000,0.000000,0.000000,0.009000,0.000000,0.011600,0.000000,0.000000,0.000000,0.004200,0.001900,0.002200,0.006500,0.000000
2290,2.605370,1.262805,1.411300,1.160500,1076.000000,852429464.000000,1324570160.000000,237035520.000000,1573478400.000000,0.312300,0.040300,0.011500,0.107000,0.009900,0.016700,0.011000,0.013400,0.018700,0.011900,0.004400,0.002100,0.002500,0.005100,0.000000
2291,2.606381,1.009297,1.011800,0.907700,1076.000000,852437680.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000700,0.000000,0.000000,0.000000,0.010800,0.000000,0.011200,0.000000,0.000000,0.000000,0.003700,0.002700,0.002400,0.006500,0.000000
2292,2.607341,0.969700,0.963900,0.865100,1076.000000,852437704.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000700,0.000000,0.000000,0.000000,0.009800,0.000000,0.011300,0.000000,0.000000,0.000000,0.004200,0.002000,0.002300,0.006400,0.000000
2293,2.608318,0.977501,0.981500,0.880800,1076.000000,852452088.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000700,0.000000,0.000000,0.000000,0.009400,0.000000,0.010700,0.000000,0.000000,0.000000,0.003800,0.002500,0.002200,0.006500,0.000000
2294,2.609245,0.928699,0.927800,0.833200,1076.000000,852439744.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000600,0.000000,0.000000,0.000000,0.009100,0.000000,0.012000,0.000000,0.000000,0.000000,0.003900,0.001800,0.002000,0.006000,0.000000
2295,2.610168,0.924405,0.910800,0.817000,1076.000000,852441224.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000600,0.000000,0.000000,0.000000,0.009000,0.000000,0.011400,0.000000,0.000000,0.000000,0.003800,0.002100,0.002000,0.006400,0.000000
2296,2.611041,0.883100,0.893800,0.789800,1128.000000,852441264.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000600,0.000000,0.000000,0.000000,0.008700,0.000000,0.010400,0.000000,0.000000,0.000000,0.003700,0.001900,0.002100,0.005700,0.000000
2297,2.611937,0.882299,0.879000,0.787900,1076.000000,852441712.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000600,0.000000,0.000000,0.000000,0.008600,0.000000,0.009800,0.000000,0.000000,0.000000,0.003500,0.002100,0.001900,0.006300,0.000000
2298,2.612860,0.928600,0.919700,0.827500,1076.000000,852441320.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000600,0.000000,0.000000,0.000000,0.008700,0.000000,0.010200,0.000000,0.000000,0.000000,0.003500,0.001900,0.002100,0.006100,0.000000
2299,2.614079,1.185197,1.181400,1.081900,1076.000000,852441352.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000700,0.000000,0.000000,0.000000,0.008400,0.000000,0.010300,0.000000,0.000000,0.000000,0.003600,0.001700,0.002100,0.006300,0.000000
2300,2.615027,0.974901,0.969800,0.869900,1076.000000,852441368.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000700,0.000000,0.000000,0.000000,0.009800,0.000000,0.011100,0.000000,0.000000,0.000000,0.004300,0.002600,0.002200,0.006800,0.000000
2301,2.615978,0.947704,0.947100,0.847800,1076.000000,852441808.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000700,0.000000,0.000000,0.000000,0.009000,0.000000,0.011300,0.000000,0.000000,0.000000,0.004100,0.002000,0.002100,0.006200,0.000000
2302,2.617175,1.180797,1.167100,1.061000,1076.000000,852446776.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000600,0.000000,0.000000,0.000000,0.008700,0.000000,0.011500,0.000000,0.000000,0.000000,0.003900,0.001900,0.002000,0.006400,0.000000
2303,2.618248,1.094402,1.101200,0.990900,1076.000000,852445528.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000600,0.000000,0.000000,0.000000,0.010500,0.000000,0.012000,0.000000,0.000000,0.000000,0.004600,0.002600,0.002600,0.007000,0.000000
2304,2.619162,0.919097,0.924200,0.825300,1076.000000,852445552.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000600,0.000000,0.000000,0.000000,0.009500,0.000000,0.011200,0.000000,0.000000,0.000000,0.004700,0.002600,0.002400,0.006200,0.000000
2305,2.620136,0.961402,0.886600,0.794100,1076.000000,852446000.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000600,0.000000,0.000000,0.000000,0.009000,0.000000,0.010400,0.000000,0.000000,0.000000,0.003800,0.001800,0.002100,0.005900,0.000000
2306,2.621388,1.256002,1.320200,1.157800,1076.000000,852434776.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000700,0.000000,0.000000,0.000000,0.009700,0.000000,0.010900,0.000000,0.000000,0.000000,0.004100,0.002100,0.002200,0.006600,0.000000
2307,2.622743,1.332901,1.324800,1.225300,1076.000000,852435520.000000,1324570160.000000,237035520.000000,1573478400.000000,0.344600,0.040400,0.011500,0.117400,0.009800,0.019100,0.011300,0.014300,0.019200,0.024600,0.003900,0.002400,0.002200,0.005900,0.000000
2308,2.623865,1.141893,1.141300,1.038100,1076.000000,852443736.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000700,0.000000,0.000000,0.000000,0.010700,0.000000,0.011000,0.000000,0.000000,0.000000,0.004100,0.001900,0.002600,0.006100,0.000000
2309,2.624814,0.955506,0.958100,0.857400,1076.000000,852458120.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000700,0.000000,0.000000,0.000000,0.009300,0.000000,0.011000,0.000000,0.000000,0.000000,0.003900,0.002000,0.002200,0.006000,0.000000
2310,2.625713,0.899596,0.897300,0.800800,1076.000000,852446024.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000600,0.000000,0.000000,0.000000,0.008900,0.000000,0.011700,0.000000,0.000000,0.000000,0.003800,0.002100,0.002200,0.006100,0.000000
2311,2.626608,0.892999,0.893000,0.796900,1076.000000,852442688.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000700,0.000000,0.000000,0.000000,0.009100,0.000000,0.010300,0.000000,0.000000,0.000000,0.003900,0.002600,0.002200,0.006800,0.000000
2312,2.627616,1.012705,1.010300,0.916800,1076.000000,852442728.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000600,0.000000,0.000000,0.000000,0.008900,0.000000,0.010100,0.000000,0.000000,0.000000,0.003900,0.001600,0.002200,0.006200,0.000000
2313,2.628507,0.890993,0.888700,0.796400,1076.000000,852443176.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000700,0.000000,0.000000,0.000000,0.008700,0.000000,0.010500,0.000000,0.000000,0.000000,0.003700,0.001600,0.002000,0.006200,0.000000
2314,2.629460,0.957306,0.929000,0.834600,1076.000000,852446880.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000600,0.000000,0.000000,0.000000,0.008600,0.000000,0.009600,0.000000,0.000000,0.000000,0.003700,0.001800,0.002600,0.006100,0.000000
2315,2.630368,0.903600,0.927100,0.809400,1076.000000,852446912.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000800,0.000000,0.000000,0.000000,0.008200,0.000000,0.010100,0.000000,0.000000,0.000000,0.003800,0.001700,0.002000,0.005800,0.000000
2316,2.631296,0.931597,0.928700,0.836200,1076.000000,852447352.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000600,0.000000,0.000000,0.000000,0.008900,0.000000,0.012400,0.000000,0.000000,0.000000,0.003500,0.001800,0.002100,0.006400,0.000000
2317,2.632238,0.929904,0.921400,0.827600,1076.000000,852447368.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000700,0.000000,0.000000,0.000000,0.008500,0.000000,0.011800,0.000000,0.000000,0.000000,0.003500,0.001800,0.002000,0.006200,0.000000
2318,2.633346,1.060296,1.051000,0.948700,1076.000000,852447816.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000700,0.000000,0.000000,0.000000,0.009300,0.000000,0.010400,0.000000,0.000000,0.000000,0.003700,0.001700,0.002000,0.006500,0.000000
2319,2.634356,1.040001,1.023200,0.915700,1076.000000,852446992.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000700,0.000000,0.000000,0.000000,0.010300,0.000000,0.011500,0.000000,0.000000,0.000000,0.004700,0.001900,0.002200,0.007400,0.000000
2320,2.635299,0.970798,0.983000,0.863700,1076.000000,852447016.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000800,0.000000,0.000000,0.000000,0.009900,0.000000,0.011300,0.000000,0.000000,0.000000,0.004600,0.002400,0.002200,0.006700,0.000000
2321,2.636270,0.967000,0.964500,0.860300,1076.000000,852451560.000000,1324570160.000000,237035520.000000,1573478400.000000,0.000700,0.000000,0.000000,0.000000,0.009100,0.000000,0.010100,0.000000,0.000000,0.000000,0.003800,0.002600,0.002300,0.006400,0.000000
