frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,belt_item_position_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,wait_for_job_group_ms
88,0.151946,1.319104,1.312000,1.233300,1324.000000,632392632.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004400,0.000000
89,0.153207,1.262798,1.270200,1.187400,1324.000000,632392120.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003100,0.000000
90,0.155644,2.429599,2.424300,2.348300,1324.000000,632394514.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002700,0.000000
91,0.156483,0.834106,0.824500,0.743500,1324.000000,632400312.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004100,0.000000
92,0.157437,0.970599,0.972700,0.885700,1324.000000,632400312.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003500,0.000000
93,0.158604,1.175496,1.179000,1.097500,1324.000000,632400312.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003100,0.000000
94,0.159883,1.278699,1.237600,1.161000,1324.000000,632400312.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003200,0.000000
95,0.162762,2.839300,2.829800,2.713600,270672.000000,633234539.000000,1071251456.000000,271278080.000000,1239359488.000000,2.403700,2.344600,0.011300,0.021800,0.000700,0.000500,0.009600,0.002900,0.000000
96,0.164181,1.457200,1.491300,1.296700,1324.000000,632682936.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003700,0.000000
97,0.165511,1.321606,1.307800,1.221400,1324.000000,632682936.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002800,0.000000
98,0.167129,1.534595,1.512600,1.405100,1376.000000,632685576.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003300,0.000000
99,0.167974,0.914605,0.937800,0.824800,1324.000000,632682936.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005700,0.000000
100,0.170199,1.602501,1.589500,1.497100,1324.000000,632682936.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003700,0.000000
101,0.170951,1.367999,1.154900,1.053100,1324.000000,632682936.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005000,0.000000
102,0.172006,1.064201,1.287900,0.977300,1324.000000,632691128.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.326100,0.000000
103,0.173307,1.231895,1.230900,1.144700,1324.000000,632691128.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004100,0.000000
104,0.174886,1.656505,1.656000,1.570900,1324.000000,632691128.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004400,0.000000
105,0.176894,0.754599,0.761500,0.667500,1324.000000,632692031.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003300,0.000000
106,0.179689,4.033496,3.997800,3.912400,270672.000000,633522598.000000,1071251456.000000,271278080.000000,1239359488.000000,2.312100,2.249500,0.017200,0.019500,0.000600,0.000500,0.008500,0.003800,0.000000
107,0.181049,1.370500,1.385300,1.282900,1324.000000,632965560.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003500,0.000000
108,0.182698,1.505704,1.314900,1.229800,1324.000000,632970168.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003600,0.000000
109,0.183677,1.126998,1.317300,1.048400,1324.000000,632969656.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005300,0.000000
110,0.184885,1.209701,1.208400,1.123700,1324.000000,632969656.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003000,0.000000
111,0.187348,2.464300,2.464500,2.382900,1324.000000,632967530.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003300,0.000000
112,0.187730,0.395599,0.397600,0.318700,1324.000000,632969656.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003700,0.000000
113,0.189111,1.276297,1.269900,1.162700,1324.000000,632973752.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002500,0.000000
114,0.190197,1.195302,1.200300,1.123100,1324.000000,632976392.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002900,0.000000
115,0.191865,1.589002,1.573400,1.497000,1324.000000,632977848.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002600,0.000000
116,0.192834,1.011699,1.015200,0.928600,1324.000000,632977848.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004500,0.000000
117,0.196794,2.921202,2.854000,2.774000,270672.000000,633811835.000000,1071251456.000000,271278080.000000,1239359488.000000,2.445600,2.391300,0.010700,0.021000,0.000700,0.000500,0.006800,0.003200,0.000000
118,0.197327,1.538797,1.590800,1.446600,1324.000000,633252280.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006100,0.000000
119,0.198449,1.176899,1.183200,1.094500,1324.000000,633260472.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004700,0.000000
120,0.199696,1.246804,1.246100,1.164300,1324.000000,633260472.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003200,0.000000
121,0.200913,1.204797,1.194700,1.104500,1324.000000,633260472.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003000,0.000000
122,0.202228,1.317900,1.320400,1.236200,1324.000000,633260896.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003800,0.000000
123,0.203422,1.209297,1.211300,1.131300,1324.000000,633260472.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003300,0.000000
124,0.204637,1.217800,1.222500,1.146000,1324.000000,633264568.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002600,0.000000
125,0.205894,1.253203,1.247000,1.178500,1324.000000,633265080.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003300,0.000000
