frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,item_visual_capture_ms,item_transform_presentation_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,wait_for_job_group_ms
2816,2.539081,0.794296,0.798600,0.717500,1112.000000,846736666.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.014000,0.000000,0.000000,0.000000,0.003600,0.000000
2817,2.540010,0.895103,0.884900,0.807200,1112.000000,846736690.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.012400,0.000000,0.000000,0.000000,0.003100,0.000000
2818,2.541038,1.041199,1.035900,0.951300,1112.000000,846732450.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011500,0.000000,0.000000,0.000000,0.003700,0.000000
2819,2.541955,0.918899,0.919900,0.831300,1112.000000,846731626.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010800,0.000000,0.000000,0.000000,0.003800,0.000000
2820,2.543037,1.085898,1.083800,0.998300,1112.000000,846731650.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011000,0.000000,0.000000,0.000000,0.003600,0.000000
2821,2.543854,0.824100,0.824400,0.740800,1112.000000,846731674.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.011500,0.000000,0.000000,0.000000,0.003500,0.000000
2822,2.544655,0.800503,0.799100,0.718600,1112.000000,846732122.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011900,0.000000,0.000000,0.000000,0.003300,0.000000
2823,2.545484,0.811097,0.801300,0.721300,1112.000000,846740362.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012000,0.000000,0.000000,0.000000,0.003400,0.000000
2824,2.546493,0.994303,0.993400,0.905700,1112.000000,846739938.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012300,0.000000,0.000000,0.000000,0.003400,0.000000
2825,2.547339,0.876198,0.879500,0.793500,1112.000000,846740410.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.013000,0.000000,0.000000,0.000000,0.003800,0.000000
2826,2.548175,0.837599,0.838100,0.757100,1112.000000,846756714.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.012800,0.000000,0.000000,0.000000,0.003500,0.000000
2827,2.548959,0.786501,0.784400,0.705400,1112.000000,846739786.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010600,0.000000,0.000000,0.000000,0.003200,0.000000
2828,2.549729,0.772598,0.772600,0.694300,1112.000000,846739810.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010400,0.000000,0.000000,0.000000,0.003300,0.000000
2829,2.550478,0.752905,0.753300,0.678100,1112.000000,846743946.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010600,0.000000,0.000000,0.000000,0.003100,0.000000
2830,2.551357,0.870599,0.863500,0.789100,1112.000000,846744394.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010600,0.000000,0.000000,0.000000,0.003000,0.000000
2831,2.552141,0.791001,0.791900,0.713300,1112.000000,846743994.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010900,0.000000,0.000000,0.000000,0.003300,0.000000
2832,2.552895,0.757696,0.756700,0.681500,1112.000000,846744018.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000400,0.000000,0.000000,0.000000,0.010500,0.000000,0.000000,0.000000,0.002600,0.000000
2833,2.553905,1.006902,1.002600,0.928200,1112.000000,846744842.000000,1318204976.000000,234864640.000000,1568763904.000000,0.252500,0.034200,0.010100,0.016400,0.009900,0.020000,0.017200,0.012800,0.003300,0.000000
2834,2.554652,0.741504,0.741900,0.665800,1112.000000,846745714.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.012900,0.000000,0.000000,0.000000,0.002800,0.000000
2835,2.555413,0.768495,0.767900,0.693600,1112.000000,846748986.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012200,0.000000,0.000000,0.000000,0.003300,0.000000
2836,2.556580,1.005102,0.897500,0.823900,1112.000000,846749010.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.012500,0.000000,0.000000,0.000000,0.003300,0.000000
2837,2.557591,1.133199,1.213600,1.032300,1112.000000,846748658.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.026400,0.000000,0.000000,0.000000,0.005500,0.000000
2838,2.558416,0.853904,0.867000,0.769600,1112.000000,846748682.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.013200,0.000000,0.000000,0.000000,0.003800,0.000000
2839,2.559167,0.759495,0.758100,0.678300,1112.000000,846748306.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010600,0.000000,0.000000,0.000000,0.003200,0.000000
2840,2.559901,0.738804,0.743100,0.663600,1112.000000,846756922.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011300,0.000000,0.000000,0.000000,0.002800,0.000000
2841,2.560662,0.759297,0.755300,0.681700,1112.000000,846756546.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010900,0.000000,0.000000,0.000000,0.003100,0.000000
2842,2.561620,0.935197,0.924200,0.845100,1112.000000,846777322.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010600,0.000000,0.000000,0.000000,0.003000,0.000000
2843,2.562671,0.954904,0.905000,0.819400,1112.000000,846760394.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.013900,0.000000,0.000000,0.000000,0.003600,0.000000
2844,2.563714,1.153401,1.204200,1.073800,1112.000000,846760418.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011000,0.000000,0.000000,0.000000,0.004500,0.000000
2845,2.564587,0.847895,0.810600,0.732300,1112.000000,846760458.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010600,0.000000,0.000000,0.000000,0.003100,0.000000
2846,2.565424,0.862103,0.895700,0.795800,1112.000000,846760906.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.013000,0.000000,0.000000,0.000000,0.002900,0.000000
2847,2.566508,0.937500,0.934000,0.854100,1112.000000,846760506.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.009900,0.000000,0.000000,0.000000,0.003100,0.000000
2848,2.567545,1.182200,1.181600,1.100600,1112.000000,846764626.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.010800,0.000000,0.000000,0.000000,0.003700,0.000000
2849,2.568461,0.922803,0.922900,0.844000,1112.000000,846764650.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011000,0.000000,0.000000,0.000000,0.002800,0.000000
2850,2.569276,0.811699,0.809600,0.732600,1112.000000,846765522.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.011000,0.000000,0.000000,0.000000,0.003000,0.000000
2851,2.570317,1.041497,1.041200,0.964200,1112.000000,846766050.000000,1318204976.000000,234864640.000000,1568763904.000000,0.249200,0.032700,0.010300,0.017000,0.010800,0.018700,0.016600,0.013100,0.003000,0.000000
2852,2.571359,0.925198,0.918200,0.841100,1112.000000,846765650.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.013600,0.000000,0.000000,0.000000,0.002800,0.000000
2853,2.572261,1.012202,1.011600,0.931100,1112.000000,846765674.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.012500,0.000000,0.000000,0.000000,0.004400,0.000000
2854,2.573089,0.820699,0.804900,0.710500,1112.000000,846766122.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.013900,0.000000,0.000000,0.000000,0.003300,0.000000
2855,2.574253,1.168304,1.173100,1.082500,1112.000000,846769338.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.125600,0.000000,0.000000,0.000000,0.003600,0.000000
2856,2.575172,0.922300,0.917100,0.832200,1112.000000,846768914.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011800,0.000000,0.000000,0.000000,0.003400,0.000000
2857,2.576159,0.976998,0.980300,0.891900,1112.000000,846777130.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010500,0.000000,0.000000,0.000000,0.003500,0.000000
2858,2.577109,0.963499,0.948600,0.866100,1112.000000,846793706.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.017800,0.000000,0.000000,0.000000,0.003500,0.000000
2859,2.577987,0.871202,0.881700,0.787200,1112.000000,846776778.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010700,0.000000,0.000000,0.000000,0.003200,0.000000
2860,2.578851,0.860998,0.859700,0.777700,1112.000000,846776802.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010700,0.000000,0.000000,0.000000,0.003600,0.000000
2861,2.579676,0.836699,0.837900,0.757900,1112.000000,846780938.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010500,0.000000,0.000000,0.000000,0.003400,0.000000
2862,2.580449,0.774702,0.775600,0.698700,1112.000000,846781386.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010900,0.000000,0.000000,0.000000,0.003200,0.000000
2863,2.581259,0.787500,0.768500,0.692500,1112.000000,846780986.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.003200,0.000000
2864,2.582025,0.792198,0.804700,0.716100,1112.000000,846781010.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010400,0.000000,0.000000,0.000000,0.003700,0.000000
2865,2.582939,0.841702,0.837900,0.762000,1112.000000,846781034.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.003200,0.000000
2866,2.583789,0.907299,0.903200,0.823700,1112.000000,846782178.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.011200,0.000000,0.000000,0.000000,0.005400,0.000000
2867,2.584680,0.893304,0.892400,0.799100,1112.000000,846785874.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.023500,0.000000,0.000000,0.000000,0.003300,0.000000
2868,2.585528,0.853600,0.849800,0.770900,1112.000000,846785474.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012000,0.000000,0.000000,0.000000,0.003200,0.000000
2869,2.586515,0.960395,0.861000,0.780100,1112.000000,846785498.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011600,0.000000,0.000000,0.000000,0.003200,0.000000
2870,2.587657,1.164498,1.206500,1.127600,1112.000000,846787690.000000,1318204976.000000,234864640.000000,1568763904.000000,0.276200,0.031700,0.011000,0.017000,0.011600,0.019800,0.017000,0.015200,0.003600,0.000000
2871,2.588604,0.848002,0.902000,0.768900,1112.000000,846786938.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.013700,0.000000,0.000000,0.000000,0.003400,0.000000
2872,2.589642,1.119799,0.943300,0.864500,1112.000000,846786962.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.012700,0.000000,0.000000,0.000000,0.004200,0.000000
2873,2.590550,0.903401,1.059600,0.812900,1112.000000,846786994.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.014600,0.000000,0.000000,0.000000,0.003600,0.000000
2874,2.591523,0.990200,0.999100,0.892200,1112.000000,846814282.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012500,0.000000,0.000000,0.000000,0.003400,0.000000
2875,2.592420,0.888903,0.871500,0.787300,1112.000000,846797338.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.011300,0.000000,0.000000,0.000000,0.003400,0.000000
2876,2.593235,0.826198,0.841200,0.757800,1112.000000,846797362.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011300,0.000000,0.000000,0.000000,0.003600,0.000000
2877,2.594338,1.094799,1.075200,0.993400,1112.000000,846797402.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011000,0.000000,0.000000,0.000000,0.003200,0.000000
2878,2.595170,0.840101,0.856100,0.772900,1112.000000,846797850.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.011600,0.000000,0.000000,0.000000,0.003500,0.000000
2879,2.595997,0.828401,0.821200,0.740600,1112.000000,846797450.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010700,0.000000,0.000000,0.000000,0.003300,0.000000
2880,2.596821,0.821202,0.823700,0.738100,1112.000000,846801570.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.011000,0.000000,0.000000,0.000000,0.003200,0.000000
2881,2.597622,0.811699,0.811400,0.731100,1112.000000,846802018.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012600,0.000000,0.000000,0.000000,0.003400,0.000000
2882,2.598440,0.808397,0.803900,0.724200,1112.000000,846802474.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.012800,0.000000,0.000000,0.000000,0.003200,0.000000
2883,2.599220,0.788301,0.789400,0.708600,1112.000000,846801650.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010800,0.000000,0.000000,0.000000,0.003400,0.000000
2884,2.599988,0.770401,0.765400,0.687900,1112.000000,846801674.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010900,0.000000,0.000000,0.000000,0.003200,0.000000
2885,2.600768,0.776998,0.779100,0.698700,1112.000000,846801698.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011100,0.000000,0.000000,0.000000,0.003100,0.000000
2886,2.601543,0.776601,0.771400,0.695000,1112.000000,846802570.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.011500,0.000000,0.000000,0.000000,0.002800,0.000000
2887,2.602355,0.807603,0.805400,0.725400,1112.000000,846805866.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010800,0.000000,0.000000,0.000000,0.003300,0.000000
2888,2.603122,0.771698,0.772800,0.693600,1112.000000,846805874.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010300,0.000000,0.000000,0.000000,0.003300,0.000000
2889,2.604225,1.094501,1.088900,1.011500,1112.000000,846807170.000000,1318204976.000000,234864640.000000,1568763904.000000,0.274500,0.035600,0.011000,0.019200,0.010200,0.017800,0.016700,0.023000,0.003200,0.000000
2890,2.605125,0.898696,0.897000,0.816800,1112.000000,846824010.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.013400,0.000000,0.000000,0.000000,0.003300,0.000000
2891,2.605982,0.835899,0.787200,0.707500,1112.000000,846811178.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.013100,0.000000,0.000000,0.000000,0.003500,0.000000
2892,2.607070,1.064505,1.071500,0.940100,1112.000000,846811202.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012700,0.000000,0.000000,0.000000,0.003700,0.000000
2893,2.608070,1.032795,1.059700,0.943400,1112.000000,846814170.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012100,0.000000,0.000000,0.000000,0.004100,0.000000
2894,2.608933,0.886302,0.893900,0.808400,1112.000000,846814618.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011400,0.000000,0.000000,0.000000,0.003600,0.000000
2895,2.609721,0.785998,0.783700,0.706800,1112.000000,846814754.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011300,0.000000,0.000000,0.000000,0.003000,0.000000
2896,2.610567,0.838804,0.820600,0.743500,1112.000000,846814354.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.011800,0.000000,0.000000,0.000000,0.003400,0.000000
2897,2.611427,0.857802,0.867900,0.774500,1112.000000,846814378.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.011000,0.000000,0.000000,0.000000,0.003400,0.000000
2898,2.612494,1.058099,1.050500,0.921000,1112.000000,846815266.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.045800,0.000000,0.000000,0.000000,0.003300,0.000000
2899,2.613374,0.883801,0.889400,0.804900,1112.000000,846818538.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.011400,0.000000,0.000000,0.000000,0.003400,0.000000
2900,2.614254,0.886097,0.882800,0.804000,1112.000000,846818562.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.024600,0.000000,0.000000,0.000000,0.004300,0.000000
2901,2.615200,0.950999,0.950300,0.870300,1112.000000,846819082.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011700,0.000000,0.000000,0.000000,0.003200,0.000000
